3Od1,3.4,400,200,0.9,1,1,20
1Pd1,1.3,200,300,0.9,1,1,20
2Pd1,1.8,200,300,0.9,1,1,20
3Pd1,3.4,200,300,0.9,1,1,20
1Qd1,1.3,300,300,0.9,1,1,20
2Qd1,1.8,300,300,0.9,1,1,20
3Qd1,3.4,300,300,0.9,1,1,20
1Rd1,1.3,400,300,0.9,1,1,20
2Rd1,1.8,400,300,0.9,1,1,20
3Rd1,3.4,400,300,0.9,1,1,20
1Sd1,1.3,200,100,1.2,1,1,20
2Sd1,1.8,200,100,1.2,1,1,20
3Sd1,3.4,200,100,1.2,1,1,20
1Td1,1.3,300,100,1.2,1,1,20
2Td1,1.8,300,100,1.2,1,1,20
3Td1,3.4,300,100,1.2,1,1,20
1Ud1,1.3,400,100,1.2,1,1,20
2Ud1,1.8,400,100,1.2,1,1,20
3Ud1,3.4,400,100,1.2,1,1,20
1Vd1,1.3,200,200,1.2,1,1,20
2Vd1,1.8,200,200,1.2,1,1,20
3Vd1,3.4,200,200,1.2,1,1,20
1Wd1,1.3,300,200,1.2,1,1,20
2Wd1,1.8,300,200,1.2,1,1,20
3Wd1,3.4,300,200,1.2,1,1,20
1Xd1,1.3,400,200,1.2,1,1,20
2Xd1,1.8,400,200,1.2,1,1,20
3Xd1,3.4,400,200,1.2,1,1,20
1Yd1,1.3,200,300,1.2,1,1,20
2Yd1,1.8,200,300,1.2,1,1,20
3Yd1,3.4,200,300,1.2,1,1,20
1Zd1,1.3,300,300,1.2,1,1,20
2Zd1,1.8,300,300,1.2,1,1,20
3Zd1,3.4,300,300,1.2,1,1,20
1AAd1,1.3,400,300,1.2,1,1,20
2AAd1,1.8,400,300,1.2,1,1,20
3AAd1,3.4,400,300,1.2,1,1,20
1Ae1,1.3,200,100,0.665,2,1,20
2Ae1,1.8,200,100,0.665,2,1,20
3Ae1,3.4,200,100,0.665,2,1,20
1Be1,1.3,300,100,0.665,2,1,20
2Be1,1.8,300,100,0.665,2,1,20
3Be1,3.4,300,100,0.665,2,1,20
1Ce1,1.3,400,100,0.665,2,1,20
2Ce1,1.8,400,100,0.665,2,1,20
3Ce1,3.4,400,100,0.665,2,1,20
1De1,1.3,200,200,0.665,2,1,20
2De1,1.8,200,200,0.665,2,1,20
3De1,3.4,200,200,0.665,2,1,20
1Ee1,1.3,300,200,0.665,2,1,20
2Ee1,1.8,300,200,0.665,2,1,20
3Ee1,3.4,300,200,0.665,2,1,20
1Fe1,1.3,400,200,0.665,2,1,20
2Fe1,1.8,400,200,0.665,2,1,20
3Fe1,3.4,400,200,0.665,2,1,20
1Ge1,1.3,200,300,0.665,2,1,20
2Ge1,1.8,200,300,0.665,2,1,20
3Ge1,3.4,200,300,0.665,2,1,20
1He1,1.3,300,300,0.665,2,1,20
2He1,1.8,300,300,0.665,2,1,20
3He1,3.4,300,300,0.665,2,1,20
1Ie1,1.3,400,300,0.665,2,1,20
2Ie1,1.8,400,300,0.665,2,1,20
3Ie1,3.4,400,300,0.665,2,1,20
1Je1,1.3,200,100,0.9,2,1,20
2Je1,1.8,200,100,0.9,2,1,20
3Je1,3.4,200,100,0.9,2,1,20
1Ke1,1.3,300,100,0.9,2,1,20
2Ke1,1.8,300,100,0.9,2,1,20
3Ke1,3.4,300,100,0.9,2,1,20
1Le1,1.3,400,100,0.9,2,1,20
2Le1,1.8,400,100,0.9,2,1,20
3Le1,3.4,400,100,0.9,2,1,20
1Me1,1.3,200,200,0.9,2,1,20
2Me1,1.8,200,200,0.9,2,1,20
3Me1,3.4,200,200,0.9,2,1,20
1Ne1,1.3,300,200,0.9,2,1,20
2Ne1,1.8,300,200,0.9,2,1,20
3Ne1,3.4,300,200,0.9,2,1,20
1Oe1,1.3,400,200,0.9,2,1,20
2Oe1,1.8,400,200,0.9,2,1,20
3Oe1,3.4,400,200,0.9,2,1,20
1Pe1,1.3,200,300,0.9,2,1,20
2Pe1,1.8,200,300,0.9,2,1,20
3Pe1,3.4,200,300,0.9,2,1,20
1Qe1,1.3,300,300,0.9,2,1,20
2Qe1,1.8,300,300,0.9,2,1,20
3Qe1,3.4,300,300,0.9,2,1,20
1Re1,1.3,400,300,0.9,2,1,20
2Re1,1.8,400,300,0.9,2,1,20
3Re1,3.4,400,300,0.9,2,1,20
1Se1,1.3,200,100,1.2,2,1,20
2Se1,1.8,200,100,1.2,2,1,20
3Se1,3.4,200,100,1.2,2,1,20
1Te1,1.3,300,100,1.2,2,1,20
2Te1,1.8,300,100,1.2,2,1,20
3Te1,3.4,300,100,1.2,2,1,20
1Ue1,1.3,400,100,1.2,2,1,20
2Ue1,1.8,400,100,1.2,2,1,20
3Ue1,3.4,400,100,1.2,2,1,20
1Ve1,1.3,200,200,1.2,2,1,20
2Ve1,1.8,200,200,1.2,2,1,20
3Ve1,3.4,200,200,1.2,2,1,20
1We1,1.3,300,200,1.2,2,1,20
2We1,1.8,300,200,1.2,2,1,20
3We1,3.4,300,200,1.2,2,1,20
1Xe1,1.3,400,200,1.2,2,1,20
2Xe1,1.8,400,200,1.2,2,1,20
3Xe1,3.4,400,200,1.2,2,1,20
1Ye1,1.3,200,300,1.2,2,1,20
2Ye1,1.8,200,300,1.2,2,1,20
3Ye1,3.4,200,300,1.2,2,1,20
1Ze1,1.3,300,300,1.2,2,1,20
2Ze1,1.8,300,300,1.2,2,1,20
3Ze1,3.4,300,300,1.2,2,1,20
1AAe1,1.3,400,300,1.2,2,1,20
2AAe1,1.8,400,300,1.2,2,1,20
3AAe1,3.4,400,300,1.2,2,1,20
1Af1,1.3,200,100,0.665,3,1,20
2Af1,1.8,200,100,0.665,3,1,20
3Af1,3.4,200,100,0.665,3,1,20
